user_id,property_id,timestamp,duration
U002,P002,2024-08-04 16:31:48.273734,84
U019,P019,2024-07-18 16:31:48.273734,12
U009,P020,2024-07-31 16:31:48.273734,104
U005,P013,2024-08-13 16:31:48.273734,100
U017,P009,2024-07-16 16:31:48.273734,67
U016,P015,2024-07-16 16:31:48.273734,43
U006,P012,2024-07-19 16:31:48.273734,54
U011,P003,2024-07-17 16:31:48.273734,99
U016,P006,2024-07-28 16:31:48.273734,77
U008,P009,2024-08-03 16:31:48.273734,119
U006,P019,2024-07-22 16:31:48.273734,58
U012,P016,2024-07-30 16:31:48.273734,105
U020,P008,2024-08-01 16:31:48.273734,47
U015,P014,2024-08-06 16:31:48.273734,106
U005,P009,2024-07-18 16:31:48.273734,31
U011,P017,2024-07-22 16:31:48.273734,113
U011,P008,2024-08-02 16:31:48.273734,40
U020,P004,2024-07-15 16:31:48.273734,62
U003,P006,2024-07-26 16:31:48.273734,70
U014,P004,2024-08-09 16:31:48.273734,22
U003,P020,2024-07-28 16:31:48.273734,67
U002,P006,2024-07-19 16:31:48.273734,115
U002,P020,2024-08-08 16:31:48.273734,11
U019,P005,2024-07-30 16:31:48.273734,33
U017,P003,2024-07-25 16:31:48.273734,30
U019,P006,2024-07-25 16:31:48.273734,106
U005,P010,2024-08-06 16:31:48.273734,45
U004,P010,2024-07-29 16:31:48.273734,74
U010,P019,2024-07-19 16:31:48.273734,112
U003,P020,2024-08-12 16:31:48.273734,118
U012,P018,2024-07-22 16:31:48.273734,112
U017,P005,2024-08-11 16:31:48.273734,111
U002,P002,2024-08-03 16:31:48.273734,108
U010,P010,2024-08-13 16:31:48.273734,66
U018,P011,2024-07-17 16:31:48.273734,94
U002,P004,2024-07-29 16:31:48.273734,88
U015,P010,2024-07-20 16:31:48.273734,92
U016,P005,2024-07-31 16:31:48.273734,15
U007,P015,2024-08-12 16:31:48.273734,23
U002,P015,2024-08-11 16:31:48.273734,35
U005,P012,2024-07-31 16:31:48.273734,14
U019,P016,2024-08-08 16:31:48.273734,84
U014,P018,2024-07-23 16:31:48.273734,116
U019,P017,2024-07-15 16:31:48.273734,15
U010,P014,2024-07-22 16:31:48.273734,66
U003,P020,2024-07-23 16:31:48.273734,73
U004,P018,2024-07-16 16:31:48.273734,27
U015,P005,2024-08-08 16:31:48.273734,24
U019,P020,2024-07-30 16:31:48.273734,51
U020,P005,2024-08-13 16:31:48.273734,116
U013,P009,2024-07-24 16:31:48.273734,103
U007,P014,2024-07-18 16:31:48.273734,41
U014,P010,2024-07-21 16:31:48.273734,71
U002,P016,2024-08-02 16:31:48.273734,50
U005,P013,2024-07-25 16:31:48.273734,29
U002,P010,2024-08-10 16:31:48.273734,4
U007,P015,2024-07-18 16:31:48.273734,62
U005,P010,2024-07-16 16:31:48.273734,17
U005,P011,2024-07-21 16:31:48.273734,108
U017,P005,2024-08-10 16:31:48.273734,69
U007,P008,2024-07-29 16:31:48.273734,61
U011,P001,2024-07-23 16:31:48.273734,46
U016,P018,2024-07-20 16:31:48.273734,53
U014,P004,2024-07-25 16:31:48.273734,63
U007,P010,2024-07-25 16:31:48.273734,64
U004,P020,2024-07-31 16:31:48.273734,8
U007,P019,2024-07-19 16:31:48.273734,65
U019,P004,2024-08-08 16:31:48.273734,86
U020,P004,2024-07-30 16:31:48.273734,20
U018,P011,2024-08-01 16:31:48.273734,116
U009,P019,2024-07-19 16:31:48.273734,89
U004,P014,2024-07-16 16:31:48.273734,26
U007,P020,2024-08-02 16:31:48.273734,78
U011,P002,2024-08-12 16:31:48.273734,40
U014,P013,2024-08-02 16:31:48.273734,36
U011,P010,2024-08-06 16:31:48.273734,103
U020,P016,2024-07-22 16:31:48.273734,30
U002,P005,2024-08-04 16:31:48.273734,103
U006,P020,2024-07-23 16:31:48.273734,32
U002,P008,2024-07-17 16:31:48.273734,29
U010,P015,2024-07-28 16:31:48.273734,37
U002,P004,2024-08-06 16:31:48.273734,8
U004,P003,2024-07-17 16:31:48.273734,62
U017,P018,2024-08-09 16:31:48.273734,96
U002,P006,2024-08-05 16:31:48.273734,106
U011,P014,2024-08-09 16:31:48.273734,69
U012,P008,2024-07-28 16:31:48.273734,45
U011,P014,2024-07-31 16:31:48.273734,117
U011,P006,2024-08-05 16:31:48.273734,2
U017,P012,2024-07-30 16:31:48.273734,100
U002,P003,2024-08-12 16:31:48.273734,73
U008,P007,2024-08-12 16:31:48.273734,66
U020,P011,2024-08-09 16:31:48.273734,2
U005,P014,2024-07-29 16:31:48.273734,101
U015,P011,2024-08-04 16:31:48.273734,117
U018,P004,2024-07-29 16:31:48.273734,14
U009,P014,2024-07-30 16:31:48.273734,27
U001,P018,2024-08-04 16:31:48.273734,95
U019,P001,2024-08-08 16:31:48.273734,18
U019,P007,2024-08-11 16:31:48.273734,10
U012,P013,2024-07-23 16:31:48.273734,51
U008,P002,2024-07-31 16:31:48.273734,28
U018,P017,2024-08-10 16:31:48.273734,93
U017,P009,2024-08-07 16:31:48.273734,75
U020,P012,2024-07-21 16:31:48.273734,116
U004,P009,2024-07-17 16:31:48.273734,24
U003,P014,2024-08-02 16:31:48.273734,18
U007,P004,2024-07-25 16:31:48.273734,88
U014,P010,2024-07-23 16:31:48.273734,8
U003,P008,2024-08-06 16:31:48.273734,88
U001,P012,2024-08-02 16:31:48.273734,37
U011,P014,2024-08-06 16:31:48.273734,14
U004,P007,2024-08-05 16:31:48.273734,116
U004,P017,2024-08-07 16:31:48.273734,109
U013,P001,2024-07-23 16:31:48.273734,90
U020,P016,2024-08-13 16:31:48.273734,9
U011,P002,2024-07-15 16:31:48.273734,7
U019,P012,2024-08-13 16:31:48.273734,116
U006,P017,2024-07-16 16:31:48.273734,46
U016,P006,2024-08-13 16:31:48.273734,8
U018,P007,2024-08-03 16:31:48.273734,75
U015,P018,2024-07-29 16:31:48.273734,6
U006,P008,2024-08-01 16:31:48.273734,30
U002,P017,2024-07-31 16:31:48.273734,115
U001,P018,2024-08-07 16:31:48.273734,72
U019,P006,2024-08-02 16:31:48.273734,49
U007,P020,2024-07-25 16:31:48.273734,3
U007,P020,2024-07-24 16:31:48.273734,25
U016,P013,2024-08-12 16:31:48.273734,29
U015,P013,2024-08-03 16:31:48.273734,16
U011,P019,2024-08-10 16:31:48.273734,38
U010,P003,2024-07-22 16:31:48.273734,20
U001,P015,2024-08-01 16:31:48.273734,21
U015,P014,2024-08-05 16:31:48.273734,78
U018,P015,2024-07-25 16:31:48.273734,93
U008,P012,2024-07-18 16:31:48.273734,119
U015,P005,2024-08-03 16:31:48.273734,51
U013,P003,2024-07-20 16:31:48.273734,111
U020,P017,2024-08-09 16:31:48.273734,53
U001,P006,2024-08-05 16:31:48.273734,93
U008,P017,2024-08-03 16:31:48.273734,119
U019,P018,2024-07-28 16:31:48.273734,61
U001,P015,2024-08-02 16:31:48.273734,108
U019,P013,2024-07-26 16:31:48.273734,70
U004,P008,2024-07-28 16:31:48.273734,54
U014,P008,2024-07-16 16:31:48.273734,61
U019,P004,2024-08-06 16:31:48.273734,59
U011,P019,2024-08-12 16:31:48.273734,50
U004,P018,2024-08-13 16:31:48.273734,6
U020,P015,2024-07-19 16:31:48.273734,102
U020,P003,2024-07-19 16:31:48.273734,5
U004,P016,2024-07-31 16:31:48.273734,51
U013,P005,2024-07-27 16:31:48.273734,32
U008,P012,2024-07-16 16:31:48.273734,35
U017,P015,2024-07-23 16:31:48.273734,46
U005,P013,2024-07-28 16:31:48.273734,116
U011,P020,2024-07-29 16:31:48.273734,80
U013,P010,2024-07-21 16:31:48.273734,96
U001,P014,2024-07-25 16:31:48.273734,3
U012,P017,2024-08-01 16:31:48.273734,57
U002,P007,2024-07-19 16:31:48.273734,120
U007,P003,2024-07-24 16:31:48.273734,102
U009,P001,2024-08-03 16:31:48.273734,97
U009,P016,2024-07-30 16:31:48.273734,115
U007,P011,2024-08-04 16:31:48.273734,101
U008,P009,2024-08-10 16:31:48.273734,114
U006,P013,2024-07-21 16:31:48.273734,81
U004,P012,2024-08-03 16:31:48.273734,7
U007,P016,2024-07-19 16:31:48.273734,59
U004,P012,2024-08-07 16:31:48.273734,70
U016,P001,2024-08-10 16:31:48.273734,26
U005,P003,2024-07-26 16:31:48.273734,117
U014,P011,2024-08-13 16:31:48.273734,33
U008,P005,2024-08-06 16:31:48.273734,75
U001,P015,2024-07-29 16:31:48.273734,113
U014,P009,2024-08-08 16:31:48.273734,99
U009,P003,2024-08-09 16:31:48.273734,81
U019,P010,2024-08-03 16:31:48.273734,110
U003,P001,2024-07-22 16:31:48.273734,21
U020,P018,2024-08-09 16:31:48.273734,100
U016,P019,2024-08-08 16:31:48.273734,53
U010,P019,2024-08-04 16:31:48.273734,61
U003,P020,2024-08-08 16:31:48.273734,31
U016,P008,2024-07-23 16:31:48.273734,100
U008,P008,2024-08-07 16:31:48.273734,103
U020,P014,2024-08-01 16:31:48.273734,7
U015,P014,2024-07-16 16:31:48.273734,25
U015,P020,2024-07-18 16:31:48.273734,1
U005,P010,2024-07-30 16:31:48.273734,108
U002,P015,2024-07-28 16:31:48.273734,41
U018,P004,2024-08-02 16:31:48.273734,6
U004,P004,2024-07-16 16:31:48.273734,12
U012,P004,2024-07-21 16:31:48.273734,76
U007,P006,2024-08-05 16:31:48.273734,106
U001,P019,2024-07-26 16:31:48.273734,23
U005,P019,2024-07-27 16:31:48.273734,106
U002,P007,2024-08-04 16:31:48.273734,67
U014,P014,2024-08-11 16:31:48.273734,66
U017,P006,2024-07-31 16:31:48.273734,60
U007,P016,2024-08-09 16:31:48.273734,120
U003,P001,2024-08-05 16:31:48.273734,117
U012,P016,2024-08-06 16:31:48.273734,96
U004,P015,2024-08-04 16:31:48.273734,41
U017,P016,2024-07-23 16:31:48.273734,33
U014,P002,2024-07-15 16:31:48.273734,1
U005,P016,2024-08-09 16:31:48.273734,38
U013,P017,2024-08-06 16:31:48.273734,34
U008,P017,2024-07-24 16:31:48.273734,9
U005,P020,2024-07-27 16:31:48.273734,40
U011,P016,2024-08-03 16:31:48.273734,37
U001,P002,2024-07-29 16:31:48.273734,102
U006,P015,2024-07-22 16:31:48.273734,117
U006,P011,2024-08-01 16:31:48.273734,102
U013,P009,2024-07-31 16:31:48.273734,51
U013,P018,2024-07-22 16:31:48.273734,109
U008,P003,2024-07-29 16:31:48.273734,61
U011,P016,2024-08-01 16:31:48.273734,19
U012,P007,2024-07-30 16:31:48.273734,74
U015,P018,2024-08-05 16:31:48.273734,67
U002,P018,2024-08-09 16:31:48.273734,63
U020,P009,2024-08-01 16:31:48.273734,105
U008,P012,2024-08-08 16:31:48.273734,92
U020,P009,2024-08-08 16:31:48.273734,60
U017,P003,2024-08-02 16:31:48.273734,105
U019,P016,2024-07-20 16:31:48.273734,92
U012,P018,2024-07-20 16:31:48.273734,50
U016,P008,2024-08-05 16:31:48.273734,1
U016,P015,2024-07-20 16:31:48.273734,20
U016,P004,2024-07-26 16:31:48.273734,26
U001,P014,2024-07-15 16:31:48.273734,25
U008,P017,2024-07-26 16:31:48.273734,95
U012,P007,2024-07-30 16:31:48.273734,94
U013,P005,2024-07-21 16:31:48.273734,41
U016,P018,2024-07-23 16:31:48.273734,2
U020,P003,2024-07-23 16:31:48.273734,68
U005,P016,2024-08-11 16:31:48.273734,81
U008,P018,2024-07-19 16:31:48.273734,102
U011,P017,2024-08-10 16:31:48.273734,78
U010,P005,2024-07-30 16:31:48.273734,24
U011,P003,2024-08-08 16:31:48.273734,85
U017,P019,2024-07-16 16:31:48.273734,39
U017,P017,2024-07-23 16:31:48.273734,90
U019,P011,2024-08-03 16:31:48.273734,14
U010,P001,2024-07-15 16:31:48.273734,54
U018,P008,2024-07-23 16:31:48.273734,114
U003,P010,2024-07-24 16:31:48.273734,38
U020,P012,2024-08-06 16:31:48.273734,102
U015,P006,2024-08-04 16:31:48.273734,44
U013,P019,2024-08-11 16:31:48.273734,105
U019,P015,2024-07-25 16:31:48.273734,89
U013,P007,2024-07-24 16:31:48.273734,120
U015,P018,2024-07-31 16:31:48.273734,3
U012,P007,2024-07-30 16:31:48.273734,19
U004,P015,2024-08-13 16:31:48.273734,53
U015,P014,2024-08-12 16:31:48.273734,59
U008,P007,2024-07-24 16:31:48.273734,98
U013,P011,2024-08-12 16:31:48.273734,9
U005,P008,2024-07-21 16:31:48.273734,27
U007,P017,2024-08-01 16:31:48.273734,82
U008,P008,2024-07-18 16:31:48.273734,27
U009,P007,2024-07-25 16:31:48.273734,75
U013,P008,2024-08-05 16:31:48.273734,118
U014,P017,2024-07-25 16:31:48.273734,25
U014,P001,2024-08-10 16:31:48.273734,17
U018,P013,2024-07-27 16:31:48.273734,11
U007,P001,2024-08-03 16:31:48.274725,31
U019,P014,2024-07-15 16:31:48.274725,69
U014,P014,2024-08-12 16:31:48.274725,30
U017,P020,2024-08-06 16:31:48.274725,35
U017,P015,2024-07-26 16:31:48.274725,46
U006,P002,2024-08-09 16:31:48.274725,76
U005,P011,2024-08-01 16:31:48.274725,72
U004,P001,2024-08-01 16:31:48.274725,115
U004,P012,2024-07-27 16:31:48.274725,22
U013,P015,2024-08-09 16:31:48.274725,25
U017,P003,2024-07-17 16:31:48.274725,101
U002,P020,2024-07-19 16:31:48.274725,98
U010,P001,2024-08-04 16:31:48.274725,7
U018,P003,2024-08-08 16:31:48.274725,43
U015,P015,2024-08-06 16:31:48.274725,52
U010,P019,2024-07-18 16:31:48.274725,9
U014,P020,2024-08-06 16:31:48.274725,106
U007,P001,2024-08-06 16:31:48.274725,30
U014,P005,2024-08-10 16:31:48.274725,94
U011,P009,2024-07-22 16:31:48.274725,97
U010,P001,2024-07-15 16:31:48.274725,94
U001,P015,2024-08-11 16:31:48.274725,10
U011,P012,2024-08-05 16:31:48.274725,6
U002,P004,2024-07-25 16:31:48.274725,98
U013,P014,2024-07-20 16:31:48.274725,74
U020,P009,2024-07-15 16:31:48.274725,94
U020,P015,2024-08-08 16:31:48.274725,3
U003,P014,2024-07-28 16:31:48.274725,84
U020,P020,2024-08-06 16:31:48.274725,104
U015,P010,2024-08-08 16:31:48.274725,24
U013,P007,2024-07-23 16:31:48.274725,65
U002,P018,2024-08-10 16:31:48.274725,87
U012,P016,2024-08-01 16:31:48.274725,31
U020,P015,2024-08-10 16:31:48.274725,41
U001,P017,2024-08-03 16:31:48.274725,22
U011,P006,2024-08-08 16:31:48.274725,92
U014,P015,2024-08-06 16:31:48.274725,37
U005,P020,2024-07-25 16:31:48.274725,72
U009,P005,2024-08-07 16:31:48.274725,18
U015,P015,2024-08-10 16:31:48.274725,13
U019,P018,2024-08-13 16:31:48.274725,11
U015,P005,2024-08-05 16:31:48.274725,59
U010,P019,2024-07-24 16:31:48.274725,115
U017,P002,2024-07-24 16:31:48.274725,114
U013,P020,2024-08-03 16:31:48.274725,59
U017,P015,2024-07-24 16:31:48.274725,4
U018,P012,2024-07-15 16:31:48.274725,90
U004,P010,2024-08-01 16:31:48.274725,39
U006,P018,2024-08-13 16:31:48.274725,85
U014,P011,2024-08-10 16:31:48.274725,101
U004,P001,2024-07-29 16:31:48.274725,102
U017,P017,2024-07-29 16:31:48.274725,88
U009,P002,2024-07-16 16:31:48.274725,91
U014,P004,2024-08-12 16:31:48.274725,119
U001,P014,2024-07-15 16:31:48.274725,29
U019,P013,2024-08-07 16:31:48.274725,25
U008,P020,2024-07-29 16:31:48.274725,34
U015,P017,2024-08-02 16:31:48.274725,84
U007,P002,2024-07-18 16:31:48.274725,44
U010,P001,2024-08-03 16:31:48.274725,86
U004,P019,2024-07-26 16:31:48.274725,6
U019,P012,2024-08-12 16:31:48.274725,24
U019,P013,2024-08-05 16:31:48.274725,48
U007,P007,2024-07-30 16:31:48.274725,2
U007,P016,2024-07-20 16:31:48.274725,107
U011,P006,2024-07-29 16:31:48.274725,65
U013,P017,2024-07-26 16:31:48.274725,55
U015,P018,2024-07-22 16:31:48.274725,30
U012,P013,2024-07-17 16:31:48.274725,102
U017,P014,2024-07-23 16:31:48.274725,20
U008,P017,2024-07-15 16:31:48.274725,69
U010,P012,2024-07-27 16:31:48.274725,91
U015,P001,2024-08-10 16:31:48.274725,70
U011,P009,2024-07-17 16:31:48.274725,55
U015,P001,2024-07-22 16:31:48.274725,77
U006,P001,2024-08-11 16:31:48.274725,22
U006,P009,2024-08-13 16:31:48.274725,116
U019,P003,2024-07-15 16:31:48.274725,5
U004,P005,2024-07-28 16:31:48.274725,107
U001,P003,2024-08-07 16:31:48.274725,36
U014,P006,2024-07-18 16:31:48.274725,30
U006,P002,2024-08-01 16:31:48.274725,18
U001,P001,2024-07-16 16:31:48.274725,19
U018,P018,2024-07-27 16:31:48.274725,70
U016,P006,2024-08-12 16:31:48.274725,97
U010,P012,2024-07-18 16:31:48.274725,65
U002,P009,2024-07-26 16:31:48.274725,109
U018,P012,2024-07-15 16:31:48.274725,25
U013,P011,2024-08-05 16:31:48.274725,32
U001,P010,2024-07-21 16:31:48.274725,23
U007,P012,2024-08-07 16:31:48.274725,8
U003,P008,2024-08-08 16:31:48.274725,21
U017,P007,2024-07-15 16:31:48.274725,44
U019,P013,2024-07-31 16:31:48.274725,81
U013,P017,2024-07-25 16:31:48.274725,113
U010,P008,2024-07-16 16:31:48.274725,75
U016,P015,2024-08-12 16:31:48.274725,111
U011,P019,2024-08-08 16:31:48.274725,50
U003,P011,2024-08-08 16:31:48.274725,34
U009,P016,2024-07-30 16:31:48.274725,63
U008,P007,2024-07-27 16:31:48.274725,22
U017,P011,2024-08-12 16:31:48.274725,78
U002,P014,2024-07-28 16:31:48.274725,102
U005,P015,2024-07-30 16:31:48.274725,110
U001,P016,2024-08-06 16:31:48.274725,8
U008,P001,2024-08-04 16:31:48.274725,58
U004,P012,2024-07-18 16:31:48.274725,62
U009,P006,2024-08-12 16:31:48.274725,71
U013,P002,2024-07-31 16:31:48.274725,30
U004,P003,2024-08-01 16:31:48.274725,60
U013,P008,2024-07-30 16:31:48.274725,78
U004,P012,2024-07-15 16:31:48.274725,71
U013,P017,2024-07-16 16:31:48.274725,69
U005,P020,2024-07-19 16:31:48.274725,10
U004,P005,2024-08-04 16:31:48.274725,45
U013,P001,2024-07-29 16:31:48.274725,25
U007,P013,2024-07-26 16:31:48.274725,88
U004,P006,2024-07-22 16:31:48.274725,48
U012,P015,2024-08-05 16:31:48.274725,40
U008,P010,2024-07-17 16:31:48.274725,92
U015,P011,2024-07-23 16:31:48.274725,18
U003,P001,2024-07-24 16:31:48.274725,25
U003,P006,2024-08-04 16:31:48.274725,12
U016,P010,2024-08-06 16:31:48.274725,53
U009,P015,2024-07-27 16:31:48.274725,95
U001,P007,2024-07-15 16:31:48.274725,67
U003,P008,2024-08-10 16:31:48.274725,59
U005,P015,2024-08-03 16:31:48.274725,53
U005,P009,2024-07-17 16:31:48.274725,118
U002,P005,2024-07-18 16:31:48.274725,35
U005,P008,2024-08-03 16:31:48.274725,32
U018,P009,2024-08-10 16:31:48.274725,106
U003,P003,2024-07-30 16:31:48.274725,114
U010,P013,2024-07-16 16:31:48.274725,105
U011,P019,2024-08-07 16:31:48.274725,114
U013,P004,2024-07-30 16:31:48.274725,33
U019,P001,2024-07-20 16:31:48.274725,110
U015,P009,2024-08-12 16:31:48.274725,41
U008,P013,2024-08-06 16:31:48.274725,44
U016,P007,2024-07-31 16:31:48.274725,13
U019,P008,2024-08-03 16:31:48.274725,116
U002,P004,2024-07-17 16:31:48.274725,10
U015,P009,2024-07-25 16:31:48.274725,3
U001,P015,2024-07-28 16:31:48.274725,37
U015,P012,2024-08-06 16:31:48.274725,34
U007,P012,2024-08-12 16:31:48.274725,44
U004,P008,2024-07-27 16:31:48.274725,37
U006,P015,2024-07-25 16:31:48.274725,3
U012,P014,2024-07-23 16:31:48.274725,59
U015,P002,2024-07-15 16:31:48.274725,116
U006,P002,2024-07-22 16:31:48.274725,30
U017,P008,2024-07-24 16:31:48.274725,24
U007,P012,2024-07-29 16:31:48.274725,23
U014,P012,2024-08-02 16:31:48.274725,46
U013,P009,2024-08-01 16:31:48.274725,21
U004,P020,2024-08-12 16:31:48.274725,36
U005,P017,2024-07-19 16:31:48.274725,41
U014,P011,2024-07-21 16:31:48.274725,38
U010,P016,2024-08-06 16:31:48.274725,40
U007,P010,2024-08-03 16:31:48.274725,50
U002,P017,2024-08-03 16:31:48.274725,108
U010,P014,2024-07-25 16:31:48.274725,105
U008,P009,2024-07-26 16:31:48.274725,15
U012,P013,2024-07-24 16:31:48.274725,19
U017,P007,2024-07-22 16:31:48.274725,96
U012,P016,2024-08-04 16:31:48.274725,35
U019,P004,2024-07-21 16:31:48.274725,66
U002,P015,2024-07-22 16:31:48.274725,103
U020,P020,2024-07-18 16:31:48.274725,18
U003,P016,2024-07-27 16:31:48.274725,89
U020,P015,2024-07-20 16:31:48.274725,74
U011,P002,2024-08-12 16:31:48.274725,50
U001,P015,2024-07-26 16:31:48.274725,79
U015,P008,2024-08-01 16:31:48.274725,37
U008,P001,2024-07-24 16:31:48.274725,40
U011,P020,2024-08-04 16:31:48.274725,118
U008,P014,2024-08-05 16:31:48.274725,91
U009,P013,2024-08-04 16:31:48.274725,4
U020,P011,2024-08-13 16:31:48.274725,70
U013,P016,2024-07-20 16:31:48.274725,17
U013,P006,2024-07-17 16:31:48.274725,99
U006,P001,2024-08-03 16:31:48.274725,66
U008,P013,2024-07-18 16:31:48.274725,71
U020,P017,2024-08-01 16:31:48.274725,31
U015,P001,2024-07-30 16:31:48.274725,34
U011,P017,2024-08-03 16:31:48.274725,61
U007,P008,2024-08-13 16:31:48.274725,82
U004,P005,2024-08-05 16:31:48.274725,117
U012,P003,2024-07-25 16:31:48.274725,110
U008,P015,2024-08-04 16:31:48.274725,7
U002,P013,2024-08-13 16:31:48.274725,44
U005,P001,2024-07-26 16:31:48.274725,58
U001,P002,2024-07-16 16:31:48.274725,89
U009,P006,2024-07-30 16:31:48.274725,114
U003,P006,2024-07-16 16:31:48.274725,3
U019,P020,2024-08-02 16:31:48.274725,68
U005,P001,2024-08-07 16:31:48.274725,44
U001,P014,2024-07-25 16:31:48.274725,7
U013,P012,2024-08-05 16:31:48.274725,16
U015,P016,2024-07-18 16:31:48.274725,68
U010,P013,2024-07-24 16:31:48.274725,19
U010,P012,2024-07-21 16:31:48.274725,67
U012,P005,2024-07-31 16:31:48.274725,86
U005,P002,2024-08-13 16:31:48.274725,82
U005,P012,2024-08-03 16:31:48.274725,73
U010,P015,2024-07-19 16:31:48.274725,59
U016,P006,2024-07-25 16:31:48.274725,115
U019,P007,2024-08-02 16:31:48.274725,8
U001,P003,2024-07-17 16:31:48.274725,68
U019,P007,2024-08-11 16:31:48.274725,110
U005,P001,2024-08-07 16:31:48.274725,59
U001,P019,2024-08-12 16:31:48.274725,105
U002,P008,2024-08-03 16:31:48.274725,19
U016,P007,2024-08-06 16:31:48.274725,46
U004,P007,2024-07-15 16:31:48.274725,13
U018,P009,2024-07-16 16:31:48.274725,26
U020,P010,2024-07-20 16:31:48.274725,86
U002,P007,2024-07-22 16:31:48.274725,97
U020,P007,2024-07-29 16:31:48.274725,73
U018,P006,2024-08-02 16:31:48.274725,105
U011,P002,2024-08-02 16:31:48.274725,107
U003,P004,2024-07-17 16:31:48.274725,99
U012,P001,2024-08-09 16:31:48.274725,78
U017,P004,2024-08-03 16:31:48.274725,117
U016,P001,2024-07-15 16:31:48.274725,111
U020,P005,2024-08-08 16:31:48.274725,71
U016,P003,2024-08-03 16:31:48.274725,86
U016,P005,2024-08-08 16:31:48.274725,109
U001,P014,2024-07-18 16:31:48.274725,80
U018,P014,2024-07-30 16:31:48.274725,79
U007,P004,2024-08-07 16:31:48.274725,92
U016,P015,2024-08-09 16:31:48.274725,36
U004,P007,2024-07-20 16:31:48.274725,7
U010,P003,2024-07-15 16:31:48.274725,25
U001,P012,2024-08-05 16:31:48.274725,20
U020,P010,2024-08-07 16:31:48.274725,28
U006,P014,2024-08-04 16:31:48.274725,56
U020,P011,2024-07-25 16:31:48.274725,36
U002,P020,2024-07-25 16:31:48.274725,42
U005,P006,2024-08-06 16:31:48.274725,35
U006,P009,2024-07-21 16:31:48.274725,97
U004,P016,2024-07-15 16:31:48.274725,111
U001,P020,2024-08-04 16:31:48.274725,109
U004,P004,2024-08-13 16:31:48.274725,40
U008,P013,2024-08-07 16:31:48.274725,103
U020,P016,2024-07-18 16:31:48.274725,31
U008,P006,2024-07-28 16:31:48.274725,21
U010,P012,2024-07-17 16:31:48.274725,96
U016,P001,2024-07-15 16:31:48.274725,6
U007,P013,2024-07-20 16:31:48.274725,23
U002,P002,2024-07-27 16:31:48.274725,33
U005,P016,2024-07-18 16:31:48.274725,4
U003,P009,2024-07-26 16:31:48.274725,82
U003,P012,2024-07-16 16:31:48.274725,77
U016,P009,2024-07-20 16:31:48.274725,85
U005,P001,2024-08-02 16:31:48.274725,102
U001,P014,2024-08-06 16:31:48.274725,55
U012,P011,2024-07-27 16:31:48.274725,3
U003,P004,2024-08-05 16:31:48.274725,113
U017,P014,2024-08-12 16:31:48.274725,107
U020,P003,2024-07-29 16:31:48.274725,89
U017,P016,2024-08-07 16:31:48.274725,67
U002,P016,2024-08-07 16:31:48.274725,13
U009,P013,2024-07-21 16:31:48.274725,64
U010,P001,2024-08-08 16:31:48.274725,115
U010,P012,2024-08-07 16:31:48.274725,56
U016,P014,2024-07-29 16:31:48.274725,13
U016,P004,2024-07-19 16:31:48.274725,38
U014,P002,2024-08-02 16:31:48.274725,51
U018,P009,2024-07-21 16:31:48.274725,58
U016,P007,2024-07-20 16:31:48.274725,43
U016,P005,2024-08-05 16:31:48.274725,49
U008,P016,2024-08-08 16:31:48.274725,38
U002,P015,2024-08-06 16:31:48.274725,45
U010,P014,2024-07-31 16:31:48.274725,35
U001,P014,2024-07-21 16:31:48.274725,16
U018,P004,2024-07-30 16:31:48.274725,14
U013,P008,2024-07-17 16:31:48.274725,36
U006,P005,2024-08-10 16:31:48.274725,29
U007,P015,2024-07-23 16:31:48.274725,104
U012,P005,2024-07-28 16:31:48.274725,94
U018,P008,2024-08-08 16:31:48.274725,89
U012,P014,2024-07-16 16:31:48.274725,60
U003,P011,2024-07-25 16:31:48.274725,70
U019,P015,2024-08-08 16:31:48.274725,110
U013,P019,2024-07-20 16:31:48.274725,11
U011,P002,2024-08-03 16:31:48.274725,82
U008,P012,2024-08-07 16:31:48.274725,110
U014,P003,2024-08-03 16:31:48.274725,111
U020,P001,2024-07-16 16:31:48.274725,36
U003,P008,2024-08-13 16:31:48.274725,2
U020,P018,2024-08-04 16:31:48.274725,65
U001,P019,2024-08-13 16:31:48.274725,78
U013,P013,2024-07-28 16:31:48.274725,53
U019,P015,2024-07-24 16:31:48.274725,60
U003,P009,2024-07-16 16:31:48.274725,61
U019,P012,2024-07-23 16:31:48.274725,16
U003,P014,2024-07-15 16:31:48.274725,25
U006,P006,2024-08-05 16:31:48.274725,8
U009,P003,2024-07-29 16:31:48.274725,44
U016,P001,2024-07-25 16:31:48.274725,15
U014,P009,2024-07-29 16:31:48.274725,96
U002,P020,2024-08-12 16:31:48.274725,30
U012,P002,2024-07-21 16:31:48.274725,62
U001,P009,2024-07-20 16:31:48.274725,64
U013,P016,2024-07-29 16:31:48.274725,88
U005,P018,2024-07-25 16:31:48.274725,38
U020,P001,2024-08-07 16:31:48.274725,101
U011,P002,2024-07-27 16:31:48.274725,15
U016,P012,2024-07-15 16:31:48.274725,79
U008,P020,2024-07-26 16:31:48.274725,41
U006,P014,2024-07-30 16:31:48.274725,90
U017,P008,2024-08-09 16:31:48.274725,1
U010,P020,2024-08-12 16:31:48.274725,103
U014,P010,2024-08-05 16:31:48.274725,1
U009,P007,2024-07-30 16:31:48.274725,6
U012,P011,2024-07-30 16:31:48.274725,79
